product_id,product_name,category,week_start_date,weekly_sales,closing_stock,unit_price_inr,reorder_point,lead_time,order_cost,holding_cost
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-05-13,30,231,115.6607,53,9,20.0,28.9152
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-05-20,15,61,161.1695,33,11,20.0,40.2924
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-05-27,19,122,138.9028,37,10,20.0,34.7257
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-06-03,18,330,194.3671,36,8,20.0,48.5918
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-06-10,10,360,154.094,37,8,20.0,38.5235
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-06-17,2,302,32.2248,54,11,20.0,8.0562
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-06-24,12,414,113.039,29,11,20.0,28.2598
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-07-01,16,74,180.4402,51,9,20.0,45.1101
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-07-08,11,327,100.8913,48,8,20.0,25.2228
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-07-15,17,458,125.4902,44,6,20.0,31.3726
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-07-22,15,111,129.4573,57,8,20.0,32.3643
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-07-29,23,223,142.571,40,8,20.0,35.6428
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-08-05,19,79,124.1274,46,10,20.0,31.0319
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-08-12,13,162,119.1365,57,8,20.0,29.7841
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-08-19,14,464,130.0663,58,8,20.0,32.5166
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-08-26,9,269,40.6738,38,14,20.0,10.1685
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-09-02,0,269,40.6738,38,14,20.0,10.1685
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-09-09,4,67,19.4358,51,12,20.0,4.859
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-09-16,3,214,34.6047,36,11,20.0,8.6512
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-09-23,17,97,130.533,43,12,20.0,32.6332
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-09-30,5,86,161.4343,70,12,20.0,40.3586
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-10-07,16,167,142.292,42,12,20.0,35.573
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-10-14,9,190,136.106,72,6,20.0,34.0265
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-10-21,23,464,143.6636,52,6,20.0,35.9159
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-10-28,8,174,168.9363,63,8,20.0,42.2341
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-11-04,10,119,100.7489,29,9,20.0,25.1872
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-11-11,7,81,151.848,45,5,20.0,37.962
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-11-18,21,290,145.2626,45,10,20.0,36.3156
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-11-25,13,322,132.2704,70,10,20.0,33.0676
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-12-02,23,448,120.5937,48,7,20.0,30.1484
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-12-09,17,59,189.9809,51,8,20.0,47.4952
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-12-16,7,214,192.3726,35,7,20.0,48.0931
HYDERABAD_ITC_GROCERY,Aashirvaad Salt 1kg,Grocery,2024-12-23,10,367,137.1726,63,10,20.0,34.2932
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-01-01,11,453,95.8046,34,12,20.0,23.9511
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-01-08,6,244,234.2791,75,8,20.0,58.5698
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-01-15,17,317,143.6762,30,11,20.0,35.9191
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-01-22,17,197,166.3674,52,10,20.0,41.5918
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-01-29,4,441,76.9731,76,10,20.0,19.2433
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-02-05,16,103,67.3007,64,10,20.0,16.8252
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-02-12,16,360,131.1752,37,10,20.0,32.7938
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-02-19,13,204,123.1548,46,8,20.0,30.7887
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-02-26,8,393,228.4952,42,8,20.0,57.1238
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-03-04,14,252,150.3842,62,10,20.0,37.596
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-03-11,11,67,110.106,51,10,20.0,27.5265
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-03-18,5,485,56.6623,48,6,20.0,14.1656
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-03-25,6,120,220.7825,30,7,20.0,55.1956
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-04-01,12,191,164.0293,61,6,20.0,41.0073
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-04-08,17,328,108.871,34,13,20.0,27.2177
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-04-15,0,328,108.871,34,13,20.0,27.2177
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-04-22,3,249,163.8501,68,14,20.0,40.9625
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-04-29,15,442,118.7105,70,10,20.0,29.6776
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-05-06,13,458,118.5108,57,8,20.0,29.6277
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-05-13,0,458,118.5108,57,8,20.0,29.6277
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-05-20,7,284,137.668,49,6,20.0,34.417
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-05-27,13,120,67.8381,57,10,20.0,16.9595
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-06-03,7,336,92.4078,58,7,20.0,23.102
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-06-10,13,272,163.0958,68,7,20.0,40.774
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-06-17,9,415,161.9447,75,12,20.0,40.4862
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-06-24,6,493,120.5536,42,12,20.0,30.1384
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-07-01,3,460,37.3758,51,8,20.0,9.344
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-07-08,10,157,178.8268,29,8,20.0,44.7067
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-07-15,1,497,33.7015,60,7,20.0,8.4254
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-07-22,26,132,90.6959,52,10,20.0,22.674
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-07-29,20,183,151.3105,51,6,20.0,37.8276
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-08-05,16,379,154.9043,26,7,20.0,38.7261
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-08-12,14,160,137.1508,40,10,20.0,34.2877
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-08-19,10,209,117.1581,41,6,20.0,29.2895
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-08-26,9,307,147.4978,56,8,20.0,36.8744
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-09-02,7,498,101.1939,50,8,20.0,25.2985
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-09-09,14,181,196.6143,57,7,20.0,49.1536
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-09-16,2,464,156.4014,57,4,20.0,39.1004
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-09-23,24,384,113.3319,51,8,20.0,28.333
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-09-30,4,278,217.8712,21,14,20.0,54.4678
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-10-07,11,154,109.9291,48,8,20.0,27.4823
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-10-14,5,481,48.8974,55,3,20.0,12.2244
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-10-21,4,310,106.8174,29,8,20.0,26.7044
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-10-28,7,303,161.0954,61,4,20.0,40.2739
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-11-04,18,239,138.3238,36,11,20.0,34.581
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-11-11,16,381,193.3938,41,7,20.0,48.3485
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-11-18,10,292,89.8785,58,10,20.0,22.4696
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-11-25,13,103,131.1317,35,7,20.0,32.7829
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-12-02,10,278,143.8589,50,8,20.0,35.9647
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-12-09,12,324,136.3282,54,8,20.0,34.082
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-12-16,20,194,124.0876,61,10,20.0,31.0219
HYDERABAD_ITC_HOME_CARE,Domex Toilet Cleaner 500ml,Home Care,2024-12-23,12,334,155.6369,66,5,20.0,38.9092
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-01-01,14,92,144.5559,62,13,20.0,36.139
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-01-08,11,336,133.6287,54,11,20.0,33.4072
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-01-15,16,276,132.9743,42,8,20.0,33.2436
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-01-22,9,482,127.558,33,7,20.0,31.8895
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-01-29,13,371,151.6005,64,7,20.0,37.9001
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-02-05,9,352,185.0169,28,12,20.0,46.2542
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-02-12,17,127,119.0259,54,11,20.0,29.7565
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-02-19,9,203,126.3491,53,8,20.0,31.5873
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-02-26,11,280,113.6441,20,8,20.0,28.411
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-03-04,9,378,153.6393,55,9,20.0,38.4098
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-03-11,5,107,211.1275,71,7,20.0,52.7819
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-03-18,12,182,141.9931,48,10,20.0,35.4983
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-03-25,9,424,140.8737,41,4,20.0,35.2184
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-04-01,11,333,154.5849,51,9,20.0,38.6462
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-04-08,9,288,140.6332,41,7,20.0,35.1583
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-04-15,6,282,185.8773,60,10,20.0,46.4693
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-04-22,1,461,29.5116,42,8,20.0,7.3779
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-04-29,5,449,96.0606,60,14,20.0,24.0151
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-05-06,2,59,95.9124,56,9,20.0,23.9781
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-05-13,14,240,158.2234,46,8,20.0,39.5558
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-05-20,7,66,177.2163,56,5,20.0,44.3041
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-05-27,13,202,128.7567,50,6,20.0,32.1892
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-06-03,17,285,144.2635,41,4,20.0,36.0659
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-06-10,13,407,133.1512,71,14,20.0,33.2878
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-06-17,18,220,154.3419,68,6,20.0,38.5855
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-06-24,13,294,168.9175,56,4,20.0,42.2294
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-07-01,22,176,108.0548,56,8,20.0,27.0137
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-07-08,12,344,134.9589,37,11,20.0,33.7397
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-07-15,19,324,79.2965,33,6,20.0,19.8241
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-07-22,12,144,182.6239,42,8,20.0,45.656
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-07-29,9,53,78.5193,51,10,20.0,19.6298
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-08-05,12,410,132.1351,71,7,20.0,33.0338
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-08-12,11,232,126.9761,49,7,20.0,31.744
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-08-19,10,425,115.7752,33,12,20.0,28.9438
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-08-26,7,331,237.5174,60,9,20.0,59.3793
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-09-02,20,129,158.2905,56,8,20.0,39.5726
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-09-09,10,56,87.0315,60,7,20.0,21.7579
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-09-16,15,385,88.6236,56,7,20.0,22.1559
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-09-23,10,385,136.1056,52,8,20.0,34.0264
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-09-30,2,426,195.9756,33,7,20.0,48.9939
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-10-07,16,299,184.7912,46,14,20.0,46.1978
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-10-14,9,172,115.4919,32,9,20.0,28.873
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-10-21,13,454,203.778,32,10,20.0,50.9445
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-10-28,11,467,99.5577,56,9,20.0,24.8894
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-11-04,12,85,99.2003,56,4,20.0,24.8001
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-11-11,13,308,199.2957,48,10,20.0,49.8239
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-11-18,19,306,126.601,55,10,20.0,31.6502
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-11-25,5,447,28.1488,78,11,20.0,7.0372
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-12-02,12,55,100.286,42,10,20.0,25.0715
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-12-09,9,207,77.7421,54,10,20.0,19.4355
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-12-16,6,163,180.8207,69,13,20.0,45.2052
HYDERABAD_ITC_PERSONAL_CARE,Fiama Di Wills Gel Bar 115g,Personal Care,2024-12-23,5,366,131.4888,76,11,20.0,32.8722
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-01-01,28,326,110.0278,51,6,20.0,27.5069
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-01-08,16,408,103.3759,58,10,20.0,25.844
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-01-15,0,408,103.3759,58,10,20.0,25.844
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-01-22,7,429,39.6868,50,12,20.0,9.9217
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-01-29,23,134,174.078,38,10,20.0,43.5195
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-02-05,25,119,150.4688,38,11,20.0,37.6172
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-02-12,6,373,103.7722,34,13,20.0,25.943
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-02-19,3,84,97.3605,59,12,20.0,24.3401
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-02-26,14,72,153.4203,40,8,20.0,38.3551
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-03-04,12,375,89.3155,51,4,20.0,22.3289
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-03-11,9,188,117.1132,56,9,20.0,29.2783
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-03-18,29,447,124.6651,42,6,20.0,31.1663
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-03-25,7,452,116.5638,54,12,20.0,29.141
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-04-01,24,337,114.832,34,10,20.0,28.708
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-04-08,10,175,62.1819,46,12,20.0,15.5455
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-04-15,2,307,255.4136,46,9,20.0,63.8534
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-04-22,18,266,102.5894,66,12,20.0,25.6474
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-04-29,6,72,123.7612,34,8,20.0,30.9403
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-05-06,5,483,248.0766,56,6,20.0,62.0191
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-05-13,12,81,160.8468,56,10,20.0,40.2117
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-05-20,11,109,107.9395,44,9,20.0,26.9849
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-05-27,18,437,162.0823,48,7,20.0,40.5206
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-06-03,23,80,147.781,56,9,20.0,36.9452
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-06-10,13,198,183.1726,50,6,20.0,45.7931
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-06-17,15,80,173.6914,61,7,20.0,43.4228
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-06-24,7,436,141.7021,43,11,20.0,35.4255
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-07-01,25,308,170.8741,40,9,20.0,42.7185
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-07-08,8,411,87.8478,49,9,20.0,21.962
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-07-15,12,344,182.6128,44,9,20.0,45.6532
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-07-22,5,234,165.5374,47,6,20.0,41.3843
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-07-29,10,113,59.53,77,10,20.0,14.8825
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-08-05,20,347,75.147,38,9,20.0,18.7867
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-08-12,5,70,144.4076,53,13,20.0,36.1019
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-08-19,20,469,129.8017,47,9,20.0,32.4504
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-08-26,18,378,124.4508,60,10,20.0,31.1127
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-09-02,20,288,128.8868,50,10,20.0,32.2217
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-09-09,7,310,128.0929,57,8,20.0,32.0232
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-09-16,11,456,174.9848,39,7,20.0,43.7462
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-09-23,1,310,161.3278,22,8,20.0,40.332
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-09-30,5,105,125.3389,41,6,20.0,31.3347
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-10-07,13,287,120.6308,64,12,20.0,30.1577
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-10-14,17,435,123.3638,56,7,20.0,30.8409
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-10-21,15,60,140.0485,58,6,20.0,35.0121
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-10-28,11,357,65.8579,22,6,20.0,16.4645
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-11-04,7,283,139.6562,44,10,20.0,34.9141
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-11-11,23,95,182.7238,59,8,20.0,45.681
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-11-18,15,298,72.3177,47,7,20.0,18.0794
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-11-25,13,63,122.1729,68,7,20.0,30.5432
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-12-02,5,221,233.7825,53,12,20.0,58.4456
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-12-09,8,189,53.5013,42,8,20.0,13.3753
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-12-16,6,197,239.1059,42,6,20.0,59.7765
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-12-23,11,281,127.6193,29,5,20.0,31.9048
HYDERABAD_ITC_SNACKS,Sunfeast Bounce Chocolate 100g,Snacks,2024-12-30,5,123,79.3285,72,6,20.0,19.8321
HYDERABAD_ITC_VEGETABLES,Fresho Capsicum 500g,Vegetables,2024-01-01,11,467,201.2749,37,8,20.0,50.3187
HYDERABAD_ITC_VEGETABLES,Fresho Capsicum 500g,Vegetables,2024-01-08,5,364,92.3388,60,10,20.0,23.0847
HYDERABAD_ITC_VEGETABLES,Fresho Capsicum 500g,Vegetables,2024-01-15,3,498,198.8837,60,11,20.0,49.7209
HYDERABAD_ITC_VEGETABLES,Fresho Capsicum 500g,Vegetables,2024-01-22,7,329,156.7324,49,10,20.0,39.1831
